 1996,24,3,26,59,62,100,89,133,122,49,98,-1,-13
 1996,25,-13,22,33,54,61,91,99,124,104,115,7,-10
 1996,26,-35,-8,30,79,70,104,123,100,85,72,24,-40
 1996,27,-41,-23,-7,56,95,114,138,98,110,91,1,-34
 1996,28,-45,-23,-4,64,48,119,122,108,106,117,-36,-3
 1996,29,-15,-11,9,40,112,105,146,112,127,79,-27,-38
 1996,30,-6 -999,-15,39,122,110,136,108,104,54,51,-17
 1996,31,-9 -999,16 -999,113 -999,140,90 -999,80 -999,-32
 1997,1,-45,28,42,19,53,85,98,129,139,138,11,-4
 1997,2,-44,29,67,61,59,90,84,112,77,104,34,-21
 1997,3,-45,-23,23,70,79,79,87,118,139,87,57,-13
 1997,4,-21,-1,34,14,116,78,105,124,112,109,52,0
 1997,5,-5,16,54,63,93,98,100,133,107,102,65,-17
 1997,6,1,27,16,71,21,130,109,139,99,109,89,2
 1997,7,-30,73,41,42,8,145,135,152,126,99,65,68
 1997,8,-27,-6,55,11,32,127,130,151,101,88,55,80
 1997,9,-21,22,48,24,33,74,121,160,112,111,55,75
 1997,10,-3,75,24,36,42,104,134,146,62,106,50,80
 1997,11,-10,35,5,54,47,134,109,188,88,95,50,88
 1997,12,13,59,43,1,55,126,130,154,113,68,11,45
 1997,13,54,37,60,26,61,124,137,173,77,56,7,13
 1997,14,-6,-3,80,63,44,109,132,134,72,11,0,22
 1997,15,-24,10,75,62,46,94,129,124,90,51,35,23
 1997,16,-21,30,83,4,82,80,140,128,114,99,114,21
 1997,17,6,45,64,62,109,88,133,154,105,114,113,-2
 1997,18,42,49,81,35,131,85,116,146,109,86,104,-2
 1997,19,28,19,70,31,94,109,112,147,123,83,92,64
 1997,20,18,52,34,7,81,77,100,164,119,98,85,54
 1997,21,-4,77,23,-21,93,96,112,165,75,69,35,29
 1997,22,-7,72,22,19,64,100,114,165,68,12,12,5
 1997,23,15,76,63,39,64,110,109,163,76,23,25,20
 1997,24,15,54,48,58,22,85,144,159,73,36,50,47
 1997,25,11,49,50,63,28,99,132,135,116,-11,50,63
 1997,26,4,45,80,68,48,93,114,105,119,-3,52,45
 1997,27,4,36,59,84,106,90,127,122,103,26,75,53
 1997,28,14,51,45,101,54,97,124,90,95,-5,56,18
 1997,29,8 -999,42,96,46,105,105,134,114,-38,76,13
 1997,30,20 -999,24,46,72,98,136,116,130,-7,69,22
 1997,31,25 -999,9 -999,82 -999,130,112 -999,0 -999,59
 1998,1,5,-31,10,69,54,67,110,116,139,119,32,13
 1998,2,21,-26,44,66,50,103,110,99,103,109,36,24
 1998,3,47,-25,68,55,68,91,100,109,133,54,48,-2
 1998,4,26,-17,47,65,27,79,112,118,94,83,10,-1
 1998,5,20,14,25,71,70,78,121,119,130,75,13,-2
 1998,6,1,50,44,58,91,111,129,103,111,88,60,-39
 1998,7,15,33,66,28,102,97,108,122,138,76,48,-31
 1998,8,32,18,54,32,83,103,98,116,143,67,74,18
 1998,9,76,39,-14,43,114,123,134,136,145,39,103,50
 1998,10,79,67,-2,18,83,103,121,129,137,87,73,40
 1998,11,50,76,40,25,85,72,125,145,103,91,28,30
 1998,12,53,85,2,-7,87,61,134,132,75,90,48,38
 1998,13,73,76,33,-3,92,77,104,114,57,83,58,63
 1998,14,60,44,36,-7,117,102,109,140,84,111,23,75
 1998,15,39,54,63,0,108,104,118,117,91,79,33,97
 1998,16,50,81,69,3,83,100,123,94,99,58,1,51
 1998,17,33,28,68,30,68,78,119,131,88,89,-21,63
 1998,18,54,29,59,26,63,111,109,115,109,1,-9,53
 1998,19,38,30,23,23,77,136,105,73,122,38,6,51
 1998,20,-2,76,26,59,94,149,127,120,117,41,11,2
 1998,21,-7,75,71,30,112,154,133,134,109,75,21,-34
 1998,22,13,29,31,81,67,112,120,118,102,135,28,-17
 1998,23,-14,33,18,85,87,120,135,97,107,128,14,0
 1998,24,1,62,27,68,105,146,99,113,113,59,15,5
 1998,25,4,45,50,76,99,110,76,83,108,83,20,14
 1998,26,0,43,68,60,93,111,104,131,118,53,29,32
 1998,27,-2,58,73,25,51,114,121,75,128,61,64,20
 1998,28,-25,20,84,31,65,110,130,87,132,99,75,31
 1998,29,-16 -999,82,37,104,115,140,93,102,67,20,1
 1998,30,13 -999,112,79,54,107,124,98,121,62,10,47
 1998,31,21 -999,39 -999,90 -999,128,106 -999,60 -999,59
 1999,1,53,46,67,71,72,97,115,137,110,97,105,64
 1999,2,50,14,89,70,80,117,138,137,128,72,79,50
