132,159,1975,07,93.89
132,159,1975,08,17.89
132,159,1975,09,50.05
132,159,1975,10,31.86
132,159,1975,11,42.21
132,159,1975,12,53.81
132,159,1976,01,61.93
132,159,1976,02,21.62
132,159,1976,03,13.50
132,159,1976,04,9.61
132,159,1976,05,124.50
132,159,1976,06,4.30
132,159,1976,07,24.48
132,159,1976,08,9.26
132,159,1976,09,120.71
132,159,1976,10,122.84
132,159,1976,11,29.71
132,159,1976,12,57.31
132,159,1977,01,72.84
132,159,1977,02,97.48
132,159,1977,03,42.46
132,159,1977,04,36.74
132,159,1977,05,42.59
132,159,1977,06,84.59
132,159,1977,07,16.12
132,159,1977,08,37.17
132,159,1977,09,16.12
132,159,1977,10,48.65
132,159,1977,11,57.46
132,159,1977,12,51.13
132,159,1978,01,75.66
132,159,1978,02,58.84
132,159,1978,03,39.45
132,159,1978,04,36.29
132,159,1978,05,31.70
132,159,1978,06,44.99
132,159,1978,07,93.84
132,159,1978,08,54.33
132,159,1978,09,50.65
132,159,1978,10,15.46
132,159,1978,11,24.20
132,159,1978,12,147.14
132,159,1979,01,52.97
132,159,1979,02,36.10
132,159,1979,03,70.02
132,159,1979,04,39.48
132,159,1979,05,119.59
132,159,1979,06,24.54
132,159,1979,07,29.36
132,159,1979,08,97.70
132,159,1979,09,20.15
132,159,1979,10,53.04
132,159,1979,11,54.53
132,159,1979,12,118.20
132,159,1980,01,74.74
132,159,1980,02,63.65
132,159,1980,03,76.88
132,159,1980,04,7.51
132,159,1980,05,19.86
132,159,1980,06,106.60
132,159,1980,07,37.80
132,159,1980,08,110.69
132,159,1980,09,49.69
132,159,1980,10,90.59
132,159,1980,11,57.53
132,159,1980,12,29.42
132,159,1981,01,40.72
132,159,1981,02,49.43
132,159,1981,03,110.64
132,159,1981,04,59.82
132,159,1981,05,58.14
132,159,1981,06,19.54
132,159,1981,07,35.58
132,159,1981,08,69.87
132,159,1981,09,84.91
132,159,1981,10,68.72
132,159,1981,11,41.83
132,159,1981,12,35.53
132,159,1982,01,41.94
132,159,1982,02,13.20
132,159,1982,03,61.99
132,159,1982,04,6.07
132,159,1982,05,21.51
132,159,1982,06,154.25
132,159,1982,07,14.89
132,159,1982,08,76.76
132,159,1982,09,50.74
132,159,1982,10,49.78
132,159,1982,11,87.45
132,159,1982,12,51.74
132,159,1983,01,43.17
132,159,1983,02,36.21
132,159,1983,03,59.58
132,159,1983,04,90.68
132,159,1983,05,63.25
132,159,1983,06,19.29
132,159,1983,07,34.25
132,159,1983,08,27.54
132,159,1983,09,63.19
132,159,1983,10,28.58
132,159,1983,11,28.01
132,159,1983,12,105.03
132,159,1984,01,101.39
132,159,1984,02,26.91
132,159,1984,03,62.06
132,159,1984,04,11.00
132,159,1984,05,34.86
132,159,1984,06,28.87
